perspective,kind,init_seed,model_id,mixture,dim1,dim2
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_050g2_025g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_025g1_050g2_025g3_n1000_s00,-0.10853908956050873,-0.025262439623475075
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_025g2_050g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_025g1_025g2_050g3_n1000_s00,0.07963252812623978,-0.052570048719644547
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_000g2_075g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_025g1_000g2_075g3_n1000_s00,0.2566644847393036,-0.09069301933050156
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_100g2_000g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_000g1_100g2_000g3_n1000_s00,-0.37539201974868774,-0.11945092678070068
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_075g2_025g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_000g1_075g2_025g3_n1000_s00,-0.21863651275634766,-0.14428722858428955
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_050g2_050g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_000g1_050g2_050g3_n1000_s00,-0.06857237964868546,-0.19237083196640015
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_025g2_075g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_000g1_025g2_075g3_n1000_s00,0.11468089371919632,-0.22907549142837524
functional_all,seed_aligned,2,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_000g2_100g3_n1000_s00_r16_i02_b5008_fea27ccee,yahoo_000g1_000g2_100g3_n1000_s00,0.2786807417869568,-0.265544056892395
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_100g1_000g2_000g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_100g1_000g2_000g3_n1000_s00,0.08192591369152069,0.3403604328632355
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_025g2_000g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_075g1_025g2_000g3_n1000_s00,-0.029090238735079765,0.237653449177742
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_000g2_025g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_075g1_000g2_025g3_n1000_s00,0.15425117313861847,0.22804571688175201
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_050g2_000g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_050g1_050g2_000g3_n1000_s00,-0.15280458331108093,0.11516862362623215
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_025g2_025g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_050g1_025g2_025g3_n1000_s00,0.019981516525149345,0.10975373536348343
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_000g2_050g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_050g1_000g2_050g3_n1000_s00,0.2353167086839676,0.0754537358880043
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_033g1_033g2_033g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_033g1_033g2_033g3_n1000_s00,-0.012131281197071075,-0.004884860944002867
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_075g2_000g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_025g1_075g2_000g3_n1000_s00,-0.24668627977371216,0.011569672264158726
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_050g2_025g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_025g1_050g2_025g3_n1000_s00,-0.11199291795492172,-0.02865537256002426
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_025g2_050g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_025g1_025g2_050g3_n1000_s00,0.07847704738378525,-0.05167585238814354
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_000g2_075g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_025g1_000g2_075g3_n1000_s00,0.25391677021980286,-0.09003322571516037
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_100g2_000g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_000g1_100g2_000g3_n1000_s00,-0.37403783202171326,-0.1174885481595993
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_075g2_025g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_000g1_075g2_025g3_n1000_s00,-0.2217615693807602,-0.1453768014907837
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_050g2_050g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_000g1_050g2_050g3_n1000_s00,-0.06851941347122192,-0.1889149397611618
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_025g2_075g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_000g1_025g2_075g3_n1000_s00,0.10991974174976349,-0.22526217997074127
functional_all,seed_aligned,3,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_000g2_100g3_n1000_s00_r16_i03_b5008_fea27ccee,yahoo_000g1_000g2_100g3_n1000_s00,0.28323525190353394,-0.26571357250213623
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_100g1_000g2_000g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_100g1_000g2_000g3_n1000_s00,0.07660246640443802,0.34251293540000916
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_025g2_000g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_075g1_025g2_000g3_n1000_s00,-0.027222558856010437,0.23354120552539825
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_000g2_025g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_075g1_000g2_025g3_n1000_s00,0.15374958515167236,0.2285705953836441
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_050g2_000g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_050g1_050g2_000g3_n1000_s00,-0.1510593742132187,0.11561089754104614
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_025g2_025g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_050g1_025g2_025g3_n1000_s00,0.024935299530625343,0.10594099760055542
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_000g2_050g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_050g1_000g2_050g3_n1000_s00,0.23008958995342255,0.07415197044610977
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_033g1_033g2_033g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_033g1_033g2_033g3_n1000_s00,-0.01298546139150858,-0.0025759281124919653
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_075g2_000g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_025g1_075g2_000g3_n1000_s00,-0.2453957349061966,0.015440240502357483
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_050g2_025g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_025g1_050g2_025g3_n1000_s00,-0.11114878952503204,-0.02692554146051407
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_025g2_050g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_025g1_025g2_050g3_n1000_s00,0.07937964051961899,-0.05359887704253197
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_000g2_075g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_025g1_000g2_075g3_n1000_s00,0.25768786668777466,-0.08994663506746292
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_100g2_000g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_000g1_100g2_000g3_n1000_s00,-0.37851086258888245,-0.11772659420967102
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_075g2_025g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_000g1_075g2_025g3_n1000_s00,-0.2230069488286972,-0.14441360533237457
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_050g2_050g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_000g1_050g2_050g3_n1000_s00,-0.06724540144205093,-0.19064810872077942
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_025g2_075g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_000g1_025g2_075g3_n1000_s00,0.11199232935905457,-0.22424472868442535
functional_all,seed_aligned,4,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_000g2_100g3_n1000_s00_r16_i04_b5008_fea27ccee,yahoo_000g1_000g2_100g3_n1000_s00,0.2821383476257324,-0.26568883657455444
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_100g1_000g2_000g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_100g1_000g2_000g3_n1000_s00,0.07890588790178299,0.3502044975757599
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_025g2_000g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_075g1_025g2_000g3_n1000_s00,-0.02947576902806759,0.24094684422016144
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_000g2_025g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_075g1_000g2_025g3_n1000_s00,0.14910344779491425,0.22581447660923004
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_050g2_000g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_050g1_050g2_000g3_n1000_s00,-0.15022553503513336,0.11594561487436295
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_025g2_025g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_050g1_025g2_025g3_n1000_s00,0.022539658471941948,0.11167936027050018
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_000g2_050g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_050g1_000g2_050g3_n1000_s00,0.23636943101882935,0.08213941752910614
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_033g1_033g2_033g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_033g1_033g2_033g3_n1000_s00,-0.008351746946573257,-0.0025659187231212854
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_075g2_000g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_025g1_075g2_000g3_n1000_s00,-0.24639733135700226,0.010271570645272732
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_050g2_025g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_025g1_050g2_025g3_n1000_s00,-0.11104387044906616,-0.028171449899673462
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_025g2_050g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_025g1_025g2_050g3_n1000_s00,0.07678826153278351,-0.05429743602871895
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_000g2_075g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_025g1_000g2_075g3_n1000_s00,0.25646230578422546,-0.09694373607635498
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_100g2_000g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_000g1_100g2_000g3_n1000_s00,-0.36776304244995117,-0.12084654718637466
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_075g2_025g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_000g1_075g2_025g3_n1000_s00,-0.21573354303836823,-0.14417453110218048
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_050g2_050g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_000g1_050g2_050g3_n1000_s00,-0.07141347229480743,-0.19345156848430634
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_025g2_075g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_000g1_025g2_075g3_n1000_s00,0.10911808907985687,-0.22950005531311035
functional_all,seed_aligned,5,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_000g2_100g3_n1000_s00_r16_i05_b5008_fea27ccee,yahoo_000g1_000g2_100g3_n1000_s00,0.2711172103881836,-0.26705053448677063
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_100g1_000g2_000g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_100g1_000g2_000g3_n1000_s00,0.07347164303064346,0.34233179688453674
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_025g2_000g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_075g1_025g2_000g3_n1000_s00,-0.031424954533576965,0.23321333527565002
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_000g2_025g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_075g1_000g2_025g3_n1000_s00,0.1518411487340927,0.22560009360313416
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_050g2_000g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_050g1_050g2_000g3_n1000_s00,-0.1504199504852295,0.11876150220632553
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_025g2_025g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_050g1_025g2_025g3_n1000_s00,0.02534615807235241,0.11035630106925964
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_000g2_050g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_050g1_000g2_050g3_n1000_s00,0.232577845454216,0.07776778191328049
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_033g1_033g2_033g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_033g1_033g2_033g3_n1000_s00,-0.011176075786352158,-0.0006757469964213669
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_075g2_000g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_025g1_075g2_000g3_n1000_s00,-0.2477012723684311,0.014732596464455128
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_050g2_025g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_025g1_050g2_025g3_n1000_s00,-0.10707937180995941,-0.023322120308876038
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_025g2_050g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_025g1_025g2_050g3_n1000_s00,0.07809224724769592,-0.05307332053780556
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_000g2_075g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_025g1_000g2_075g3_n1000_s00,0.25984007120132446,-0.0933738425374031
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_100g2_000g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_000g1_100g2_000g3_n1000_s00,-0.375705748796463,-0.12056494504213333
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_075g2_025g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_000g1_075g2_025g3_n1000_s00,-0.2163892239332199,-0.14096437394618988
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_050g2_050g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_000g1_050g2_050g3_n1000_s00,-0.07000742107629776,-0.1935231238603592
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_025g2_075g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_000g1_025g2_075g3_n1000_s00,0.10879658162593842,-0.22834976017475128
functional_all,seed_aligned,6,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_000g2_100g3_n1000_s00_r16_i06_b5008_fea27ccee,yahoo_000g1_000g2_100g3_n1000_s00,0.27993831038475037,-0.26891615986824036
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_100g1_000g2_000g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_100g1_000g2_000g3_n1000_s00,0.07784703373908997,0.3491971492767334
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_025g2_000g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_075g1_025g2_000g3_n1000_s00,-0.02957751788198948,0.23531904816627502
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_075g1_000g2_025g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_075g1_000g2_025g3_n1000_s00,0.14886873960494995,0.22723233699798584
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_050g2_000g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_050g1_050g2_000g3_n1000_s00,-0.14753495156764984,0.1116909310221672
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_025g2_025g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_050g1_025g2_025g3_n1000_s00,0.02568940818309784,0.10758230835199356
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_050g1_000g2_050g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_050g1_000g2_050g3_n1000_s00,0.2368912249803543,0.0752435028553009
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_033g1_033g2_033g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_033g1_033g2_033g3_n1000_s00,-0.012632849626243114,-0.0034378808923065662
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_075g2_000g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_025g1_075g2_000g3_n1000_s00,-0.25054672360420227,0.016509346663951874
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_050g2_025g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_025g1_050g2_025g3_n1000_s00,-0.1136145368218422,-0.025583263486623764
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_025g2_050g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_025g1_025g2_050g3_n1000_s00,0.07797349244356155,-0.055013567209243774
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_025g1_000g2_075g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_025g1_000g2_075g3_n1000_s00,0.2529909610748291,-0.09367917478084564
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_100g2_000g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_000g1_100g2_000g3_n1000_s00,-0.37058141827583313,-0.11854063719511032
functional_all,seed_aligned,7,/weka/scratch/jhu/cpriebe1/MO/model-taxonomy/results/shared_cache/03_adapters/allenai--OLMo-2-0425-1B-Instruct/yahoo_000g1_075g2_025g3_n1000_s00_r16_i07_b5008_fea27ccee,yahoo_000g1_075g2_025g3_n1000_s00,-0.21963658928871155,-0.14241112768650055
